0,-1,181,50,27
0,-1,181,50,27
0,-1,180,55,26
0,-1,184,51,26
0,-1,7,51,26
0,-1,195,56,32
0,-1,181,50,32
0,-1,181,50,32
0,-1,189,51,29
0,-1,193,53,29
0,-1,83,46,29
0,-1,83,46,29
0,-1,192,47,29
0,-1,192,47,29
0,-1,192,47,29
0,-1,179,39,29
0,-1,7,42,29
0,-1,7,42,29
0,-1,167,34,25
0,-1,177,37,25
0,-1,177,37,25
0,-1,179,40,25
0,-1,1,37,25
0,-1,1,37,25
0,-1,180,43,27
0,-1,181,44,27
0,-1,1,44,27
0,-1,193,49,25
0,-1,183,43,25
0,-1,183,43,25
0,-1,188,45,25
0,-1,184,47,25
0,-1,80,40,25
0,-1,8,40,25
0,-1,190,45,25
0,-1,190,45,25
0,-1,190,45,25
0,-1,184,42,25
0,-1,95,47,25
0,-1,95,47,25
0,-1,175,39,23
0,-1,187,43,23
0,-1,49,43,23
0,-1,49,43,23
0,-1,176,41,23
0,-1,176,41,23
0,-1,176,41,23
0,-1,172,43,23
0,-1,42,43,23
0,-1,184,49,22
0,-1,181,43,22
0,-1,4,42,22
0,-1,4,42,22
0,-1,175,46,22
0,-1,76,42,22
0,-1,176,43,23
0,-1,184,46,23
0,-1,184,46,23
0,-1,184,46,23
0,-1,178,45,23
0,-1,83,50,23
0,-1,4,50,23
0,-1,169,40,23
0,-1,169,40,23
0,-1,169,40,23
0,-1,171,43,23
0,-1,74,42,23
0,-1,74,42,23
0,-1,178,43,28
0,-1,167,41,28
0,-1,43,41,28
0,-1,176,47,27
0,-1,177,43,27
0,-1,177,43,27
0,-1,183,48,28
0,-1,172,44,28
0,-1,43,44,28
0,-1,178,44,32
0,-1,183,48,32
0,-1,183,48,32
0,-1,183,48,32
0,-1,182,46,32
0,-1,82,49,32
0,-1,2,49,32
0,-1,174,42,32
0,-1,174,42,32
0,-1,174,42,32
0,-1,167,40,32
0,-1,75,43,32
0,-1,75,43,32
0,-1,174,42,37
0,-1,168,40,37
0,-1,44,40,37
0,-1,44,40,37
0,-1,76,42,37
1,1.0,2,44,37
0,-1,205,53,62
0,-1,205,51,62
0,-1,54,51,62
0,-1,223,56,87
0,-1,216,60,87
0,-1,6,55,87
0,-1,192,59,104
0,-1,200,59,104
0,-1,61,59,104
0,-1,1,59,104
0,-1,207,55,66
0,-1,214,56,66
0,-1,214,56,66
0,-1,214,56,66
0,-1,92,49,66
0,-1,2,49,66
0,-1,179,47,47
0,-1,175,43,47
