0,-1,23,0,18
0,-1,23,0,20
0,-1,22,0,21
0,-1,23,0,20
0,-1,21,0,19
0,-1,23,0,20
0,-1,21,0,19
0,-1,22,0,20
0,-1,23,0,20
0,-1,23,0,20
0,-1,22,0,21
0,-1,21,0,19
0,-1,22,0,19
0,-1,21,0,19
0,-1,22,0,20
0,-1,23,0,18
0,-1,21,0,18
0,-1,24,0,19
0,-1,23,0,17
0,-1,23,0,16
0,-1,25,0,17
0,-1,24,0,16
0,-1,27,0,15
0,-1,25,0,15
0,-1,25,0,15
0,-1,26,0,15
0,-1,25,0,16
0,-1,26,0,16
0,-1,23,0,19
0,-1,24,0,19
0,-1,25,0,18
0,-1,26,0,18
0,-1,26,0,19
0,-1,24,0,19
0,-1,27,0,21
0,-1,24,0,19
0,-1,24,0,19
0,-1,26,0,18
0,-1,26,0,19
0,-1,26,0,18
0,-1,23,0,17
0,-1,25,0,21
0,-1,26,0,20
0,-1,26,0,20
0,-1,28,0,20
0,-1,27,0,19
0,-1,28,0,20
0,-1,28,0,18
0,-1,26,0,19
0,-1,27,0,18
0,-1,26,0,19
0,-1,25,0,18
0,-1,23,0,17
0,-1,24,0,20
0,-1,23,0,19
0,-1,23,0,19
0,-1,23,0,19
0,-1,23,0,19
0,-1,24,0,20
0,-1,23,0,19
0,-1,25,0,19
0,-1,25,0,17
0,-1,23,0,18
0,-1,22,0,17
0,-1,21,0,17
0,-1,23,0,16
0,-1,23,0,15
0,-1,23,0,15
0,-1,25,0,15
0,-1,23,0,15
0,-1,26,0,16
0,-1,24,0,15
0,-1,25,0,16
0,-1,25,0,15
0,-1,25,0,16
0,-1,26,0,16
0,-1,23,0,15
0,-1,23,0,17
0,-1,23,0,16
0,-1,23,0,17
0,-1,26,0,18
0,-1,23,0,18
0,-1,25,0,19
0,-1,23,0,18
0,-1,23,0,17
0,-1,22,0,17
0,-1,21,0,16
0,-1,23,0,16
0,-1,20,0,15
0,-1,21,0,16
0,-1,21,0,16
0,-1,22,0,16
0,-1,23,0,16
0,-1,23,0,17
0,-1,25,0,17
0,-1,23,0,16
0,-1,23,0,18
0,-1,25,0,17
0,-1,24,0,17
0,-1,27,0,18
0,-1,24,0,17
0,-1,25,0,17
0,-1,23,0,17
0,-1,24,0,18
0,-1,25,0,17
0,-1,25,0,17
0,-1,26,0,17
0,-1,25,0,15
0,-1,26,0,17
0,-1,26,0,16
0,-1,24,0,16
0,-1,25,0,15
0,-1,24,0,14
0,-1,25,0,15
0,-1,26,0,13
0,-1,26,0,14
0,-1,26,0,13
0,-1,25,0,13
0,-1,26,0,15
0,-1,26,0,15
0,-1,29,0,15
0,-1,30,0,16
0,-1,29,0,16
0,-1,31,0,15
0,-1,28,0,15
0,-1,28,0,17
0,-1,28,0,16
0,-1,31,0,18
0,-1,30,0,19
0,-1,29,0,19
0,-1,31,0,21
0,-1,30,0,19
0,-1,31,0,21
0,-1,30,0,20
0,-1,29,0,20
0,-1,29,0,21
0,-1,26,0,20
0,-1,26,0,20
0,-1,27,0,19
0,-1,27,0,20
0,-1,30,0,20
0,-1,28,0,19
0,-1,29,0,20
0,-1,29,0,19
0,-1,28,0,18
0,-1,28,0,19
0,-1,27,0,18
0,-1,27,0,18
0,-1,25,0,17
0,-1,26,0,18
0,-1,28,0,17
0,-1,27,0,17
0,-1,28,0,17
0,-1,25,0,17
0,-1,28,0,18
0,-1,26,0,16
0,-1,25,0,17
0,-1,27,0,16
0,-1,25,0,18
0,-1,25,0,17
0,-1,23,0,16
0,-1,24,0,19
0,-1,24,0,18
0,-1,24,0,19
0,-1,25,1,20
0,-1,23,0,20
0,-1,24,2,21
0,-1,23,0,19
0,-1,23,0,21
0,-1,23,0,21
0,-1,23,1,22
0,-1,25,3,22
0,-1,23,0,21
0,-1,23,1,22
0,-1,23,0,21
0,-1,28,1,22
0,-1,29,3,22
0,-1,26,0,21
0,-1,30,3,22
0,-1,29,0,20
0,-1,29,1,21
0,-1,29,2,21
0,-1,28,3,21
0,-1,28,5,19
0,-1,25,0,18
0,-1,25,3,18
0,-1,26,3,17
0,-1,26,3,18
0,-1,27,5,19
0,-1,24,2,19
0,-1,26,6,20
0,-1,27,3,18
0,-1,29,3,19
0,-1,29,4,18
0,-1,28,4,19
0,-1,30,7,19
0,-1,26,2,17
0,-1,27,6,18
0,-1,28,5,17
0,-1,28,6,18
0,-1,31,7,18
0,-1,28,4,17
0,-1,31,7,17
0,-1,28,4,16
0,-1,28,5,17
0,-1,29,5,18
0,-1,27,6,18
0,-1,29,8,19
0,-1,28,3,17
0,-1,25,6,19
0,-1,26,4,18
0,-1,26,5,18
0,-1,27,7,18
0,-1,26,4,18
0,-1,27,7,18
0,-1,27,4,17
0,-1,29,5,16
0,-1,29,6,17
0,-1,27,6,17
1,1.0,29,8,17
0,-1,27,3,16
0,-1,27,6,16
0,-1,28,5,15
0,-1,26,6,15
0,-1,26,7,15
0,-1,26,4,16
0,-1,29,7,17
0,-1,27,4,17
0,-1,27,4,17
