0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,0
0,-1,0,0,20
0,-1,0,0,20
0,-1,0,0,20
1,1.0,14,0,62
0,-1,22,0,62
0,-1,0,0,62
0,-1,36,0,253
0,-1,43,0,253
0,-1,43,0,253
0,-1,73,0,460
0,-1,76,0,460
0,-1,76,0,460
0,-1,101,0,623
0,-1,110,0,623
0,-1,9,0,623
0,-1,114,0,618
0,-1,111,0,618
0,-1,0,0,618
0,-1,97,0,617
0,-1,101,0,617
0,-1,101,0,617
0,-1,101,0,617
0,-1,110,0,617
0,-1,110,0,617
0,-1,110,0,617
0,-1,104,0,617
0,-1,1,0,617
0,-1,1,0,617
0,-1,86,0,617
0,-1,9,0,617
0,-1,9,0,617
0,-1,84,0,577
0,-1,82,0,577
0,-1,82,0,577
0,-1,82,0,577
0,-1,0,0,577
0,-1,0,0,577
0,-1,55,0,321
0,-1,41,0,321
0,-1,41,0,321
0,-1,14,0,152
